"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
2212,694297,"Pfaadt, Brandon",2212,100,0.281,0.201,0.316,0.482,0.348,0.378,0.302,151,537,91,12.6,2556,89.5,90.04,238,1101,1111,0.5,6.61,111,148,118,150,300,321,299,"-15.79","15.79","70.5","7.3",581,433,86,43,1,21,108,18.6,29,5,2.25776,0.6081,0.34621,-0.11301,"92.7",155,46.99074074074074,12.037037037037036,8.950086058519794,5.55,-2.08,0.17,2.21,0.328,52,"0.713833635",0.348,0.538,"-0.713833635",-0.021,-0.019999999999999962,-0.056,-0.03,21.6,"27.3",10.294367397754488,-2.6794962670060816,33.313768961457214,0.5394614670380687,37.424039581077864,31.352156574502747
2206,669358,"Baz, Shane",2206,100,0.252,0.184,0.305,0.437,0.332,0.31,0.239,130,515,89,10.6,2473,91.5,91.54,278,1087,1119,0,6.4,109,149,118,148,301,324,296,"-6.338","6.338","69.8","7.1",576,379,77,32,0,21,140,24.3,50,8.7,2.24673,0.51318,0.31466,-0.15177,"91.7",155,40.633245382585756,9.498680738786279,6.25,5.78,-1.49,0.18,2.63,0.325,36,"0.287307344",0.313,0.393,"-0.287307344",0.013,0.01200000000000001,0.044,0.022,25.6,"36.8",7.386745334788371,2.2947133401882613,30.80964582590489,0.5183443085606774,36.881608920014784,28.02844295382483
2193,656427,"Flaherty, Jack",2193,100,0.238,0.169,0.307,0.408,0.316,0.325,0.24,114,478,89.5,18,2307,86.8,87.15,298,1021,1172,0.4000000000000057,6.51,113,149,116,150,295,326,296,"-2.998","2.998","69.8","7.4",531,326,74,19,1,20,153,28.8,49,9.2,2.57151,0.50834,-0.11324,-0.00125,"91.8",168,43.86503067484663,11.96319018404908,7.344632768361582,5.32,-2.58,0.08,1.92,0.313,39,"0.136707706",0.314,0.434,"-0.136707706",-0.002,-0.0010000000000000009,-0.026,-0.009,29.2,"27.1",11.246917402502097,-5.828773419052606,33.488552395911924,0.4844221105527638,37.29738244710054,32.946352584153466
2190,657746,"Ryan, Joe",2191,100,0.201,0.139,0.254,0.341,0.264,0.291,0.215,101,502,89.8,19.1,2315,90.1,90.63,287,1088,1102,0.5,6.71,116,148,117,150,300,327,294,"19.886","-19.886","70.6","7.1",542,352,63,22,0,16,152,28,27,5,2.14422,0.70749,0.63505,-0.08849,"91.7",173,41.47727272727273,11.079545454545455,7.195571955719557,4.8,-2.47,0.19,2.41,0.257,39,"-0.90803653",0.271,0.399,"0.90803653",-0.014,-0.014000000000000012,-0.058,-0.027,26.4,"24.9",7.308786697423467,1.8802963717626382,29.987337381279353,0.49906015037593987,36.73262087345158,28.55379252152878
2188,641793,"Littell, Zack",2188,100,0.25,0.189,0.259,0.438,0.31,0.337,0.273,144,577,90,13.3,1833,87.6,87.52,234,1151,1037,-0.09999999999999432,6.2,110,149,116,149,299,326,297,"6.14","-6.14","70.4","7.2",609,478,89,28,0,27,102,16.7,23,3.8,2.38739,0.60045,0.50824,-0.00224,"92.3",154,41.719077568134175,10.062893081761008,7.8817733990147785,6.11,-0.73,0.07,2.54,0.283,48,"-0.280621572",0.307,0.48,"0.280621572",-0.023,-0.02400000000000002,-0.042,-0.027,20.3,"39.0",10.984227640243938,-1.8417910309987537,31.358390574854702,0.5342222222222223,36.528765386366274,30.530090377619164
2185,693433,"Woo, Bryan",2185,100,0.211,0.162,0.248,0.373,0.27,0.284,0.227,119,563,88.7,15.3,2265,93.3,93.65,301,1168,1017,0.29999999999999716,6.55,115,148,116,147,289,320,297,"18.694","-18.694","70.0","7.0",600,416,73,23,1,22,153,25.5,28,4.7,1.81729,0.82126,0.71118,-0.09717,"91.7",166,41.445783132530124,9.156626506024097,6.333333333333334,5.03,-1.38,0.03,2.56,0.251,38,"-0.855560641",0.267,0.388,"0.855560641",-0.016,-0.016000000000000014,-0.015,-0.014,25.8,"25.3",5.47833300081792,4.76182469297347,31.03090725560408,0.42770034843205573,36.295587387436015,26.017953585281905
2181,650911,"Sánchez, Cristopher",2181,100,0.227,0.09,0.296,0.317,0.267,0.28,0.232,128,565,88.8,3.4,2099,90.2,91.15,309,1057,1124,0.8999999999999915,7.02,106,149,115,147,300,320,286,"26.613","-26.613","70.1","7.4",609,410,97,21,0,10,157,25.8,36,5.9,2.72211,0.12118,1.20718,-0.8216,"92.3",122,40.44117647058824,5.392156862745098,3.6124794745484397,5.91,1.99,0,2.01,0.28,22,"-1.220220083",0.286,0.348,"1.220220083",-0.005,-0.00599999999999995,-0.031,-0.013,29.2,"29.5",10.001384625338313,-4.028991772512229,33.581187018782,0.45445736434108525,38.34771781429283,31.795604317732753
2171,542881,"Anderson, Tyler",2171,100,0.256,0.227,0.265,0.483,0.345,0.347,0.258,127,497,87.7,21,2120,84.3,83.78,267,1059,1112,-0.5,6.01,108,149,116,147,301,324,297,"-20.743","20.743","70.6","7.5",553,404,71,26,3,27,98,17.7,48,8.7,2.00309,1.24446,0.59882,-0.39231,"92.0",172,35.64356435643564,10.14851485148515,7.414104882459313,6.3,1.43,-0.04,2.36,0.322,41,"0.955458314",0.326,0.485,"-0.955458314",-0.002,-0.0040000000000000036,-0.002,-0.002,25.2,"54.7",12.815449121562622,-5.6178875681786655,31.616254922036177,0.5190243902439025,37.40774477918932,33.585929899333905
2170,601713,"Pivetta, Nick",2170,100,0.192,0.129,0.233,0.322,0.249,0.31,0.232,98,510,89.2,18.2,2453,88,88.53,259,1038,1132,0.5,6.81,120,150,122,150,302,327,301,"32.794","-32.794","69.4","7.1",554,373,64,17,2,15,144,26,35,6.3,2.36934,0.65079,-0.23223,-0.07584,"92.0",174,43.54838709677419,10.75268817204301,7.2202166064981945,6.82,-1.04,0.11,2.71,0.245,40,"-1.51124424",0.284,0.429,"1.51124424",-0.04,-0.03899999999999998,-0.107,-0.061,25,"57.2",9.732803124329912,-1.1450163005808875,30.204031389552522,0.530060120240481,37.089906795764925,30.065324943356444
2167,645261,"Alcantara, Sandy",2167,100,0.265,0.156,0.297,0.421,0.328,0.353,0.284,131,494,90.3,8.8,2291,92.4,91.76,203,1041,1126,-0.6000000000000085,6.01,110,148,117,149,301,321,291,"-2.377","2.377","70.8","7.3",557,405,84,32,0,15,97,17.4,48,8.6,2.20044,0.50361,0.87583,-0.00421,"92.4",149,44.168734491315135,8.6848635235732,6.283662477558348,5.95,-1.7,-0.13,2.11,0.333,35,"0.109690817",0.351,0.463,"-0.109690817",-0.019,-0.01799999999999996,-0.042,-0.025,19.5,"31.6",8.96904464499897,-1.114986852160946,33.650892020724655,0.4792079207920792,36.60700969217331,30.3359423380295
